dataset,image_id,node_id,yx,r0,r1,r2,theta12_deg,m_node,R_m,c0,c1,c2,tariff_residual,qc_pass,qc_pass_strict,e0x,e0y,e1x,e1y,e2x,e2y,svd_ratio_e0,svd_ratio_e1,svd_ratio_e2,seg_variant,seg_thresh_type,seg_thresh_value,m_source_chosen,parent_ambiguous,px_size_um,note,m_angleonly,R_m_holdout,cfg_min_angle_deg,cfg_max_angle_deg,cfg_min_branch_len_px,cfg_tangent_len_px,cfg_svd_ratio_min,cfg_dedup_radius_px,cfg_strict_qc,cfg_m_min,cfg_m_max,cfg_symmetric_ratio_tol,cfg_angle_auto,cfg_angle_auto_pctl,cfg_min_angle_floor_deg,cfg_px_size_um,args_profile,args_seg_method,args_thresh_method,args_radius_jitter_frac
HRF__sato+quantile,14_h,32,"(496, 1067)",13.302811940511068,6.155975818634033,9.728182792663574,123.40803331843885,0.2,0.27861085534095764,0.34512579441070557,0.21763679385185242,0.437237411737442,5.223089713020958e-17,True,True,0.6213427186012268,-0.7835389375686646,-0.7071068286895752,-0.7071068286895752,-0.20094063878059387,0.9796034097671509,13.978097915649414,13266400051200.0,17.31688117980957,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.27861085534095764,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,33,"(501, 1244)",4.666666666666667,4.041035175323486,2.1380711793899536,54.44083883478355,1.5612779721617702,0.4942736327648163,0.2380976378917694,0.0582185722887516,0.7036837935447693,6.775491953720313e-16,True,True,-0.7071068286895752,0.7071068286895752,-0.005217178259044886,-0.9999864101409912,0.8104704022407532,-0.58577960729599,9.41882610321045,6.7295241355896,3.138226270675659,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.5612779721617702,0.4942736327648163,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,34,"(502, 1247)",3.0786893367767334,2.2360680103302,2.3333333333333335,129.75254410491803,0.2,0.4372333288192749,0.39615169167518616,0.4875716269016266,0.11627668142318726,2.362398546503463e-16,True,True,-0.7498684525489807,0.6615869998931885,0.5913395285606384,-0.8064227104187012,0.24184291064739227,0.9703154563903809,6.2876763343811035,3.161576509475708,3.390852451324463,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.4372333288192749,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,35,"(507, 1275)",4.0,5.066013018290202,2.688165028889974,138.27197224692594,1.3080363005399707,0.13736307621002197,0.27249813079833984,0.2964342534542084,0.4310676157474518,5.97024920957574e-16,True,True,0.41216862201690674,0.91110759973526,0.24901637434959412,-0.9684993028640747,-0.8304728865623474,0.557059109210968,6.312457084655762,14.905872344970703,9.099518775939941,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.3080363005399707,0.13736307621002197,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,36,"(561, 1037)",10.630146026611328,12.883633931477865,2.742257595062256,100.10419233166101,0.2,0.4866539537906647,0.5169966816902161,0.48300328850746155,0.0,0.10255609477152763,True,True,0.6771208643913269,-0.7358719110488892,-0.5825122594833374,0.8128219842910767,0.9024105668067932,0.4308772087097168,5.135529041290283,14.877350807189941,4.8654069900512695,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.4866539537906647,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,37,"(598, 1187)",9.219544410705566,10.2294069925944,7.1644242604573565,137.2284193192316,2.632981225918047,0.19478249549865723,0.25064370036125183,0.2790627181529999,0.4702935814857483,4.8709395504784795e-14,True,True,0.694193422794342,-0.7197884917259216,-0.9961211085319519,0.0879928469657898,0.7909733653068542,0.6118506193161011,14.404903411865234,14.500101089477539,9.984711647033691,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",2.632981225918047,0.19478249549865723,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,38,"(600, 1172)",10.683291753133139,5.066013018290202,7.187426726023356,71.41830640440965,0.865,0.3063512146472931,0.3245370388031006,0.5091560482978821,0.16630692780017853,1.2704857415931482e-15,True,True,0.9961211085319519,-0.0879928469657898,-0.9653896689414978,-0.2608117461204529,-0.5548433661460876,0.831954836845398,14.500101089477539,10.732369422912598,10.242222785949707,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.8799546375870706,0.3090197443962097,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,39,"(620, 1247)",4.648090680440267,6.0,2.742257595062256,123.83990336483635,0.7383333333333333,0.08449346572160721,0.3654218316078186,0.36004263162612915,0.27453553676605225,2.0160196921213853e-16,True,True,0.9375115633010864,-0.3479541540145874,-0.9967219233512878,-0.080904021859169,0.4878500699996948,0.8729274272918701,14.421976089477539,16.850345611572266,7.373655796051025,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.7267818927764893,0.0875745341181755,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,40,"(676, 1178)",2.688165028889974,2.0786893367767334,1.0,122.08386067089,0.2,0.2438742220401764,0.3429538905620575,0.4250785708427429,0.23196753859519958,1.1171285261651012e-16,True,True,0.10180334001779556,0.9948045611381531,0.3779553174972534,-0.9258238673210144,-0.9851789474487305,0.17152972519397736,4.557810306549072,7.593172073364258,11.387892723083496,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.2438742220401764,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,41,"(722, 2412)",5.066013018290202,6.16002082824707,3.8685170809427896,130.99046624776932,1.3716666666666664,0.0613631010055542,0.3620528280735016,0.35148629546165466,0.28646087646484375,2.0395524165160078e-15,True,True,0.1445712298154831,0.9894943833351135,-0.5399174094200134,-0.8417180180549622,0.9894943833351135,0.1445712298154831,16.973535537719727,22.795297622680664,16.973535537719727,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.3675820797681808,0.061985112726688385,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,42,"(756, 1983)",8.10282293955485,6.902734597524007,7.023689270019531,95.26654088101162,0.2,0.4889565110206604,0.4867090880870819,0.011543693020939827,0.501747190952301,5.157709108027387e-16,True,True,0.019244994968175888,-0.9998148083686829,-0.9961049556732178,-0.08817543089389801,0.0036283754743635654,0.9999934434890747,12.12800407409668,17.694660186767578,7.980583190917969,sato+quantile,quantile,0.1856609266482869,grid,False,,"m_sources_evaluated=['solver','symmetric','grid']",1.9705689423717558,0.5185419917106628,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,43,"(758, 2071)",3.0509941577911377,1.3333333333333333,2.885618050893148,92.64076946843501,1.1353048324584962,1.5018800497055054,0.0,0.40953126549720764,0.59046870470047,2.0215836439403176,False,False,-0.504949688911438,0.8631488084793091,-0.9579377174377441,-0.2869762182235718,-0.24253563582897186,0.9701425433158875,13.782089233398438,8.89378547668457,3.0,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.1353048324584962,1.5018800497055054,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,44,"(763, 1985)",8.57816219329834,7.0,6.1633602778116865,85.34783242243222,1.4746829446405174,0.24431298673152924,0.36144259572029114,0.4493751525878906,0.18918225169181824,5.135289343094619e-16,True,True,-0.2312362641096115,-0.9728976488113403,-0.09265894442796707,0.9956979155540466,0.9849023222923279,0.1731112003326416,11.305864334106445,15.089402198791504,15.390814781188965,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.4746829446405174,0.24431298673152924,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,45,"(780, 2060)",6.926423867543538,3.0509941577911377,6.580320994059245,105.85090883037344,0.58,0.203504741191864,0.38619130849838257,0.20055317878723145,0.413255512714386,1.2310767260048574e-16,True,True,0.860300600528717,0.5097870826721191,0.4757891893386841,-0.8795593976974487,-0.976069450378418,-0.21745912730693817,13.58000373840332,11.115177154541016,17.874582290649414,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.5777754306793212,0.20401108264923096,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,46,"(781, 1739)",7.071067810058594,6.135772705078125,7.01979382832845,91.44931536261306,0.2,0.2343491017818451,0.41549915075302124,0.22528937458992004,0.3592114746570587,9.618709533077548e-17,True,True,-0.663690984249115,0.7480068802833557,-0.3102237284183502,-0.9506636261940002,0.9582058191299438,-0.28607967495918274,11.075223922729492,16.51510238647461,7.411195278167725,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.2343491017818451,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,47,"(781, 1747)",6.3609209060668945,6.478627840677897,3.605551242828369,65.15411038238024,0.2,0.45119449496269226,0.458574503660202,0.05930999293923378,0.4821155071258545,1.7045096089568738e-16,True,True,-0.8436614871025085,-0.5368754863739014,0.8994203805923462,-0.43708473443984985,0.7745462656021118,0.6325173377990723,3.0,16.750797271728516,10.681012153625488,sato+quantile,quantile,0.1856609266482869,grid,False,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.45119449496269226,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,48,"(791, 1453)",6.580320994059245,3.7370341618855796,6.902734597524007,102.9670745343232,0.2,0.5323957800865173,0.5118181705474854,0.0,0.48818185925483704,0.0965243341475501,True,True,-0.9956979155540466,0.09265894442796707,-0.43093499541282654,-0.9023829698562622,0.976069450378418,-0.21745912730693817,15.089402198791504,12.064659118652344,17.874582290649414,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.5323957800865173,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,49,"(792, 2077)",6.7082037925720215,2.0,6.7082037925720215,88.22357679503119,0.2,0.29146742820739746,0.4354240298271179,0.14869260787963867,0.4158833622932434,4.381763283913979e-17,True,True,-0.8614510297775269,-0.5078406929969788,-0.22837458550930023,0.9735733270645142,0.9660259485244751,0.2584450840950012,13.701621055603027,10.55417251586914,14.527853012084961,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.29146742820739746,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,50,"(802, 1719)",6.950113137563069,6.580320994059245,2.2360680103302,129.68744576472176,0.2,0.26351532340049744,0.3388875126838684,0.4301054775714874,0.23100700974464417,4.4787427237117253e-17,True,True,0.7818819284439087,-0.6234265565872192,-0.9709218144416809,0.23939695954322815,0.8042553067207336,0.594283938407898,18.71859359741211,16.348209381103516,10.171796798706055,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.26351532340049744,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,51,"(817, 1666)",7.2104291915893555,7.0,3.909552256266276,118.10062303226962,0.2,0.330528199672699,0.40178751945495605,0.44931986927986145,0.14889264106750488,3.112889843946902e-16,True,True,0.960220456123352,-0.2792431116104126,-0.9999458193778992,-0.010413036681711674,0.4618103802204132,0.8869786858558655,16.88794708251953,9.336236953735352,10.533808708190918,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.330528199672699,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,52,"(828, 1248)",7.391997655232747,7.211102485656738,3.950587431589762,89.80009794004123,1.9290009735152123,0.039466213434934616,0.31849390268325806,0.31312236189842224,0.3683837056159973,2.376659878264671e-15,True,True,-0.9875390529632568,0.15737421810626984,0.8724074363708496,-0.4887794554233551,0.49182024598121643,0.8706967830657959,17.45210075378418,15.889116287231445,15.509090423583984,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.9290009735152123,0.039466213434934616,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,53,"(844, 2218)",6.411358674367269,4.824045340220134,6.324555397033691,103.60368309516154,0.2,0.16475753486156464,0.3784153163433075,0.36670511960983276,0.25487956404685974,1.851265448656787e-16,True,True,-0.2025916576385498,-0.9792633056640625,-0.4858705401420593,0.8740307688713074,0.9637896418571472,0.2666638493537903,9.343555450439453,12.810495376586914,13.30215835571289,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",2.064625873044133,0.3403637111186981,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,54,"(864, 3027)",6.0,4.242640495300293,4.202795505523682,80.70156578182535,1.1998305588960647,0.007832305505871773,0.33331888914108276,0.32930833101272583,0.3373727798461914,1.1807650352103491e-15,True,True,0.0,-1.0,-0.651623010635376,0.758543074131012,0.6432887315750122,0.7656237483024597,3.0,17.50208282470703,20.364299774169922,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.1998305588960647,0.007832305505871773,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,55,"(865, 2263)",5.995486259460449,4.824045340220134,1.0,85.39061551444637,0.5294168233871459,0.05927957221865654,0.35057333111763,0.36328810453414917,0.2861385643482208,2.5004753423736457e-16,True,True,-0.8820874094963074,-0.4710858166217804,0.9856109023094177,0.16903004050254822,-0.08927750587463379,0.9960067868232727,20.056665420532227,13.93116569519043,16.073471069335938,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.5294168233871459,0.05927957221865654,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,56,"(874, 1780)",4.319139003753662,4.198413848876953,4.0,160.2134647227599,0.2,0.36315032839775085,0.16398084163665771,0.4578671455383301,0.3781519830226898,3.390265731596314e-17,True,True,-0.801521897315979,0.59796541929245,0.05292418226599693,-0.998598575592041,0.2882428765296936,0.9575573205947876,9.181626319885254,14.545417785644531,6.656796455383301,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.36315032839775085,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,57,"(886, 1841)",4.0,5.347339630126953,2.0786893367767334,128.53343605790417,0.77,0.11405111849308014,0.29429516196250916,0.3006672263145447,0.4050375819206238,4.68456273994663e-16,True,True,0.0,1.0,-0.6503792405128479,-0.7596096992492676,0.9993682503700256,-0.035540804266929626,3.0,28.77835464477539,11.501954078674316,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.7860669732093812,0.11921669542789459,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,58,"(887, 1119)",7.764601389567058,5.830951690673828,5.995486259460449,68.21262975742157,1.8529249551706015,0.07476867735385895,0.33536481857299805,0.2876085937023163,0.37702658772468567,1.52663205587365e-15,True,True,0.9624938368797302,-0.2713034749031067,-0.9096768498420715,-0.41531679034233093,-0.7232882976531982,0.6905462741851807,11.109390258789062,12.348860740661621,7.111263751983643,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.8529249551706015,0.07476867735385895,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,59,"(889, 910)",11.015120188395182,11.0,5.042996724446614,86.25670638582207,3.7142038439085807,0.178042471408844,0.1579042673110962,0.15159758925437927,0.6904981136322021,2.447575693311823e-13,True,True,-0.17864079773426056,0.9839143753051758,-0.06237828731536865,-0.9980525970458984,0.9918508529663086,-0.12740439176559448,16.618879318237305,3.0,16.000455856323242,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",3.7142038439085807,0.178042471408844,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,60,"(920, 807)",5.0,3.1622776985168457,4.242640495300293,98.76823356475603,0.9155349552631378,0.42610371112823486,0.34258338809013367,0.516232967376709,0.14118362963199615,7.138785198497626e-16,True,True,0.7071068286895752,0.7071068286895752,-0.41447481513023376,-0.9100607633590698,-0.8362433314323425,0.548358678817749,26048722894848.0,14.83824348449707,7.619052886962891,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.9155349552631378,0.42610371112823486,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,61,"(939, 783)",8.57816219329834,8.203265508015951,4.319139003753662,83.64234758878678,1.7806108539924026,0.08023320883512497,0.3060985803604126,0.29171204566955566,0.4021894037723541,3.1923401480964834e-16,True,True,0.27578696608543396,0.9612188339233398,-0.624457061290741,-0.7810591459274292,0.7071068286895752,-0.7071068286895752,13.843487739562988,14.43152904510498,26048722894848.0,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.7806108539924026,0.08023320883512497,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,62,"(939, 885)",11.915030797322592,6.950113137563069,10.660321871439615,126.9959949007652,0.2,0.1577531099319458,0.3101641833782196,0.2949163317680359,0.3949194550514221,3.3347751175984426e-16,True,True,0.7387508749961853,-0.6739785671234131,-0.7473747134208679,-0.6644027829170227,-0.080904021859169,0.9967219233512878,9.112619400024414,13.374242782592773,16.850345611572266,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.1577531099319458,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,63,"(957, 845)",5.995486259460449,4.082070350646973,4.9524335861206055,106.20696141346139,0.6549594879150392,0.15511323511600494,0.3488908112049103,0.2579394280910492,0.3931697607040405,1.8265285543407027e-16,True,True,-0.748772919178009,-0.6628265976905823,-0.4103049635887146,0.9119483828544617,0.9902266263961792,0.13946747779846191,19.148941040039062,11.164755821228027,11.2333402633667,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.6549594879150392,0.15511323511600494,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,64,"(959, 882)",7.666666666666667,10.923443158467611,3.6303114891052246,98.30749646564583,0.2,0.5159739255905151,0.5257607102394104,0.4742392897605896,0.0,0.11597871815462757,True,True,-0.2263515442609787,0.9740456938743591,0.0824805349111557,-0.9965927004814148,-0.9980525970458984,0.06237828731536865,12.774009704589844,14.263222694396973,3.0,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.5159739255905151,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,65,"(983, 803)",8.57816219329834,8.363847414652506,4.824045340220134,98.15324443340691,1.4349999999999998,0.4168774485588074,0.27447831630706787,0.179099440574646,0.5464222431182861,2.1404570711518452e-15,True,True,0.9997556805610657,0.022103602066636086,-0.4864443838596344,-0.8737115263938904,-0.7958922386169434,0.6054384112358093,20.99549102783203,13.815229415893555,4.844738006591797,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.4446372456848624,0.41898128390312195,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,66,"(987, 748)",6.478627840677897,7.6157732009887695,7.0473785400390625,158.18168641914912,0.2,0.2987411618232727,0.16295425593852997,0.42211684584617615,0.4149288833141327,5.070740302406405e-17,True,True,-0.24126289784908295,0.9704598188400269,-0.8684850335121155,-0.4957153797149658,0.9905127882957458,0.13742071390151978,13.05628776550293,21.31730079650879,16.788978576660156,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.2987411618232727,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,67,"(1016, 857)",6.1633602778116865,3.8685170809427896,8.563310623168945,125.9941573642373,0.6438964366912843,0.12844589352607727,0.38418418169021606,0.2426038384437561,0.37321197986602783,5.125753469057689e-16,True,True,-0.1974039375782013,0.9803222417831421,-0.9991474747657776,0.04128361865878105,0.553800106048584,-0.8326497077941895,12.381728172302246,17.050247192382812,22.637306213378906,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.6438964366912843,0.12844589352607727,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,68,"(1024, 826)",6.0275875727335615,3.0,5.0,117.73789185101776,0.2,0.060353320091962814,0.3260180652141571,0.3157483637332916,0.35823357105255127,7.495491422203636e-17,True,True,-0.2531416118144989,0.9674292802810669,-0.8178233504295349,-0.5754693150520325,0.8899773359298706,-0.4560047686100006,14.282706260681152,8.021720886230469,13.480889320373535,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.2,0.060353320091962814,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,69,"(1058, 735)",7.322316964467366,6.452438195546468,3.0,107.56268727560254,0.39,0.24430681765079498,0.3869480490684509,0.42625948786735535,0.18679246306419373,4.8893141831805125e-17,True,True,0.17335209250450134,0.9848599433898926,0.1561044305562973,-0.9877405762672424,-0.9888037443161011,0.14922182261943817,13.356805801391602,15.332460403442383,13.012213706970215,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.3886082172393798,0.24461643397808075,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,70,"(1063, 778)",5.738705476125081,2.890015443166097,4.0,92.19819976513853,0.6464893817901611,0.2996613681316376,0.3791241943836212,0.15382228791713715,0.46705350279808044,1.0586371446807226e-16,True,True,-0.9980525970458984,0.06237828731536865,0.16173896193504333,-0.9868335723876953,0.9799036979675293,0.1994713395833969,3.0,5.012364864349365,10.065549850463867,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.6464893817901611,0.2996613681316376,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,71,"(1067, 738)",7.333333333333333,5.161394755045573,7.0,94.56174638753825,2.0172853514552123,0.30215397477149963,0.43923112750053406,0.07679887861013412,0.4839699864387512,8.891127299349397e-15,True,True,-0.06377499550580978,-0.9979643225669861,0.9983466267585754,-0.05748039111495018,-0.022103602066636086,0.9997556805610657,9.787557601928711,16.107547760009766,20.99549102783203,sato+quantile,quantile,0.1856609266482869,solver,False,,"m_sources_evaluated=['solver','symmetric','grid']",2.0172853514552123,0.30215397477149963,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,72,"(1104, 798)",8.485280990600586,4.070367495218913,10.469558397928873,154.96765995354022,1.3399999999999999,0.5380927920341492,0.11842627823352814,0.6704459190368652,0.21112780272960663,9.470613255264428e-16,True,True,-0.4159497916698456,0.9093875885009766,-0.9195712804794312,-0.3929232358932495,0.9994526505470276,-0.033082541078329086,11.133682250976562,7.436243057250977,5.881814002990723,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.3415102750062946,0.5384512543678284,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,73,"(1151, 760)",8.485280990600586,2.9397106170654297,7.711108525594075,96.45133211156691,0.7066666666666666,0.22518843412399292,0.41024529933929443,0.14877605438232422,0.44097864627838135,3.541951479924314e-16,True,True,0.7211893200874329,-0.6927379965782166,-0.7337961196899414,-0.6793697476387024,-0.592619001865387,0.8054829239845276,32.69785690307617,5.6311750411987305,10.253262519836426,sato+quantile,quantile,0.1856609266482869,grid,True,,"m_sources_evaluated=['solver','symmetric','grid']",0.7024389445781707,0.22617113590240479,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
HRF__sato+quantile,14_h,74,"(1166, 1374)",2.0,1.6094756921132405,3.0,143.770113186344,1.041227674484253,0.2910694181919098,0.2475941777229309,0.4857631325721741,0.266642689704895,1.6819595337639095e-16,True,True,-0.9161827564239502,-0.40076079964637756,0.6087120771408081,-0.793391227722168,-0.022103602066636086,0.9997556805610657,9.631247520446777,11.083148002624512,20.99549102783203,sato+quantile,quantile,0.1856609266482869,solver,True,,"m_sources_evaluated=['solver','symmetric','grid']",1.041227674484253,0.2910694181919098,10.0,170.0,10,16,3.0,3,True,0.2,4.0,1.08,False,5.0,10.0,,none,sato,quantile,0.0
